ts,observer,event,slot,hash,issuer_vkey,body_size,n_txs
2026-05-16T15:28:31.002577Z,cardano-bp,forge,819,739372cd9deee31c1558d04d4eff6e2887be68e0d34a74e968939b373457017e,,,
2026-05-16T15:28:31.003214Z,cardano-bp,recv,819,739372cd9deee31c1558d04d4eff6e2887be68e0d34a74e968939b373457017e,,,
2026-05-16T15:28:31.00349Z,cardano-bp,forge,819,739372cd9deee31c1558d04d4eff6e2887be68e0d34a74e968939b373457017e,,,
2026-05-16T15:28:31Z,dugite-relay,recv,819,739372cd9deee31c1558d04d4eff6e2887be68e0d34a74e968939b373457017e,,,
2026-05-16T15:28:32.002573Z,cardano-bp,forge,820,3246f64c89990f70f7f639175a879a4a66fb7fe30818fed176cdd64cff83288c,,,
2026-05-16T15:28:32.003355Z,cardano-bp,recv,820,3246f64c89990f70f7f639175a879a4a66fb7fe30818fed176cdd64cff83288c,,,
2026-05-16T15:28:32Z,dugite-bp,recv,819,739372cd9deee31c1558d04d4eff6e2887be68e0d34a74e968939b373457017e,,,
2026-05-16T15:28:32.003807Z,cardano-bp,forge,820,3246f64c89990f70f7f639175a879a4a66fb7fe30818fed176cdd64cff83288c,,,
2026-05-16T15:28:33.002075Z,cardano-bp,forge,821,014741bdb61310c601e2f8706449ec9367b6ea6eb2f20d090626098f8246d796,,,
2026-05-16T15:28:33.003039Z,cardano-bp,recv,821,014741bdb61310c601e2f8706449ec9367b6ea6eb2f20d090626098f8246d796,,,
2026-05-16T15:28:33.003506Z,cardano-bp,forge,821,014741bdb61310c601e2f8706449ec9367b6ea6eb2f20d090626098f8246d796,,,
2026-05-16T15:28:33Z,dugite-relay,recv,820,3246f64c89990f70f7f639175a879a4a66fb7fe30818fed176cdd64cff83288c,,,
2026-05-16T15:28:33Z,dugite-relay,recv,821,014741bdb61310c601e2f8706449ec9367b6ea6eb2f20d090626098f8246d796,,,
2026-05-16T15:28:34Z,dugite-bp,recv,820,3246f64c89990f70f7f639175a879a4a66fb7fe30818fed176cdd64cff83288c,,,
2026-05-16T15:28:34Z,dugite-bp,recv,821,014741bdb61310c601e2f8706449ec9367b6ea6eb2f20d090626098f8246d796,,,
2026-05-16T15:28:39Z,dugite-bp,forge,827,60e28711d5ab359fb9f6074718d0b89e98b664039de22e5dd3cbce365f3f9181,,,
2026-05-16T15:28:39Z,dugite-relay,recv,827,60e28711d5ab359fb9f6074718d0b89e98b664039de22e5dd3cbce365f3f9181,,,
2026-05-16T15:28:39.2704Z,cardano-bp,recv,827,60e28711d5ab359fb9f6074718d0b89e98b664039de22e5dd3cbce365f3f9181,,,
2026-05-16T15:28:43.003049Z,cardano-bp,forge,831,2da1ef08ae613c68e044218ede8f8a842641276f6cd4609e12af1da22dd0d49f,,,
2026-05-16T15:28:43.004436Z,cardano-bp,recv,831,2da1ef08ae613c68e044218ede8f8a842641276f6cd4609e12af1da22dd0d49f,,,
2026-05-16T15:28:43.005442Z,cardano-bp,forge,831,2da1ef08ae613c68e044218ede8f8a842641276f6cd4609e12af1da22dd0d49f,,,
2026-05-16T15:28:43Z,dugite-relay,recv,831,2da1ef08ae613c68e044218ede8f8a842641276f6cd4609e12af1da22dd0d49f,,,
2026-05-16T15:28:44Z,dugite-bp,recv,831,2da1ef08ae613c68e044218ede8f8a842641276f6cd4609e12af1da22dd0d49f,,,
2026-05-16T15:28:46.004062Z,cardano-bp,forge,834,ae0f732f41dc0cb6a9e1f346f2229ce4ed15e1ca505fcf898ae07d22ddadda2d,,,
2026-05-16T15:28:46Z,dugite-bp,forge,834,48f954d87577ebab1e2a4c9dd3bb8af853b75c50abba7883235203878d1c2bc1,,,
2026-05-16T15:28:46.006565Z,cardano-bp,recv,834,ae0f732f41dc0cb6a9e1f346f2229ce4ed15e1ca505fcf898ae07d22ddadda2d,,,
2026-05-16T15:28:46.00774Z,cardano-bp,forge,834,ae0f732f41dc0cb6a9e1f346f2229ce4ed15e1ca505fcf898ae07d22ddadda2d,,,
2026-05-16T15:28:47Z,dugite-relay,recv,834,48f954d87577ebab1e2a4c9dd3bb8af853b75c50abba7883235203878d1c2bc1,,,
2026-05-16T15:28:50Z,dugite-bp,forge,838,6c23a7df0d4bfddd6e303b3943973e3ea9907ebe16b986aa0df5a67daa0e46ff,,,
2026-05-16T15:28:51Z,dugite-relay,recv,838,6c23a7df0d4bfddd6e303b3943973e3ea9907ebe16b986aa0df5a67daa0e46ff,,,
2026-05-16T15:28:51.271302Z,cardano-bp,recv,838,6c23a7df0d4bfddd6e303b3943973e3ea9907ebe16b986aa0df5a67daa0e46ff,,,
2026-05-16T15:28:56Z,dugite-bp,forge,844,5c25517c59b950fcdbb636ca24c265dce68bedf3d24ae1bde9a1d5480a35d1ec,,,
2026-05-16T15:28:57Z,dugite-relay,recv,844,5c25517c59b950fcdbb636ca24c265dce68bedf3d24ae1bde9a1d5480a35d1ec,,,
2026-05-16T15:28:57.270158Z,cardano-bp,recv,844,5c25517c59b950fcdbb636ca24c265dce68bedf3d24ae1bde9a1d5480a35d1ec,,,
2026-05-16T15:29:01.002752Z,cardano-bp,forge,849,35370acba531441864faffd6781cbddce19e4295367a570883c7a103a79dd203,,,
2026-05-16T15:29:01.004118Z,cardano-bp,recv,849,35370acba531441864faffd6781cbddce19e4295367a570883c7a103a79dd203,,,
2026-05-16T15:29:01.004869Z,cardano-bp,forge,849,35370acba531441864faffd6781cbddce19e4295367a570883c7a103a79dd203,,,
2026-05-16T15:29:01Z,dugite-relay,recv,849,35370acba531441864faffd6781cbddce19e4295367a570883c7a103a79dd203,,,
2026-05-16T15:29:02.002212Z,cardano-bp,forge,850,bd9c4e6304369af6fee05766a8d798c4f731829da88b78f57691d411022d5fe2,,,
2026-05-16T15:29:02.002907Z,cardano-bp,recv,850,bd9c4e6304369af6fee05766a8d798c4f731829da88b78f57691d411022d5fe2,,,
2026-05-16T15:29:02Z,dugite-bp,recv,849,35370acba531441864faffd6781cbddce19e4295367a570883c7a103a79dd203,,,
2026-05-16T15:29:02.003299Z,cardano-bp,forge,850,bd9c4e6304369af6fee05766a8d798c4f731829da88b78f57691d411022d5fe2,,,
2026-05-16T15:29:03Z,dugite-relay,recv,850,bd9c4e6304369af6fee05766a8d798c4f731829da88b78f57691d411022d5fe2,,,
2026-05-16T15:29:04.002573Z,cardano-bp,forge,852,bf472a6aee67153fad775d9fe651c1842db44efe6ce2c8af0eb3f175bc9371c9,,,
2026-05-16T15:29:04.003916Z,cardano-bp,recv,852,bf472a6aee67153fad775d9fe651c1842db44efe6ce2c8af0eb3f175bc9371c9,,,
2026-05-16T15:29:04Z,dugite-bp,recv,850,bd9c4e6304369af6fee05766a8d798c4f731829da88b78f57691d411022d5fe2,,,
2026-05-16T15:29:04.004594Z,cardano-bp,forge,852,bf472a6aee67153fad775d9fe651c1842db44efe6ce2c8af0eb3f175bc9371c9,,,
2026-05-16T15:29:05.002702Z,cardano-bp,forge,853,4108cda6659cc364a47825dde54c755c4c4f3ffccd267d5b0641fa5e120b732d,,,
2026-05-16T15:29:05.003968Z,cardano-bp,recv,853,4108cda6659cc364a47825dde54c755c4c4f3ffccd267d5b0641fa5e120b732d,,,
2026-05-16T15:29:05.004763Z,cardano-bp,forge,853,4108cda6659cc364a47825dde54c755c4c4f3ffccd267d5b0641fa5e120b732d,,,
2026-05-16T15:29:05Z,dugite-relay,recv,852,bf472a6aee67153fad775d9fe651c1842db44efe6ce2c8af0eb3f175bc9371c9,,,
2026-05-16T15:29:05Z,dugite-relay,recv,853,4108cda6659cc364a47825dde54c755c4c4f3ffccd267d5b0641fa5e120b732d,,,
2026-05-16T15:29:06.002703Z,cardano-bp,forge,854,1f9f50d531e4701038df6c5d5f77cca3d8d76821167508c2477ae9cf6bc6b0eb,,,
2026-05-16T15:29:06.003591Z,cardano-bp,recv,854,1f9f50d531e4701038df6c5d5f77cca3d8d76821167508c2477ae9cf6bc6b0eb,,,
2026-05-16T15:29:06Z,dugite-bp,recv,852,bf472a6aee67153fad775d9fe651c1842db44efe6ce2c8af0eb3f175bc9371c9,,,
2026-05-16T15:29:06Z,dugite-bp,recv,853,4108cda6659cc364a47825dde54c755c4c4f3ffccd267d5b0641fa5e120b732d,,,
2026-05-16T15:29:06.003882Z,cardano-bp,forge,854,1f9f50d531e4701038df6c5d5f77cca3d8d76821167508c2477ae9cf6bc6b0eb,,,
2026-05-16T15:29:07Z,dugite-relay,recv,854,1f9f50d531e4701038df6c5d5f77cca3d8d76821167508c2477ae9cf6bc6b0eb,,,
2026-05-16T15:29:08Z,dugite-bp,recv,854,1f9f50d531e4701038df6c5d5f77cca3d8d76821167508c2477ae9cf6bc6b0eb,,,
2026-05-16T15:29:23.002243Z,cardano-bp,forge,871,b818fdb0cabc6bc3b75e11c1522a32a1e1b879586d1036803b5bd10df10880a6,,,
2026-05-16T15:29:23.003165Z,cardano-bp,recv,871,b818fdb0cabc6bc3b75e11c1522a32a1e1b879586d1036803b5bd10df10880a6,,,
2026-05-16T15:29:23.003676Z,cardano-bp,forge,871,b818fdb0cabc6bc3b75e11c1522a32a1e1b879586d1036803b5bd10df10880a6,,,
2026-05-16T15:29:23Z,dugite-relay,recv,871,b818fdb0cabc6bc3b75e11c1522a32a1e1b879586d1036803b5bd10df10880a6,,,
2026-05-16T15:29:24Z,dugite-bp,recv,871,b818fdb0cabc6bc3b75e11c1522a32a1e1b879586d1036803b5bd10df10880a6,,,
2026-05-16T15:29:25Z,dugite-bp,forge,873,a33f8b8b770090c7304cc494906e6884d8e37d38d707111fc9e3d09b39a6949c,,,
2026-05-16T15:29:25Z,dugite-relay,recv,873,a33f8b8b770090c7304cc494906e6884d8e37d38d707111fc9e3d09b39a6949c,,,
2026-05-16T15:29:25.27034Z,cardano-bp,recv,873,a33f8b8b770090c7304cc494906e6884d8e37d38d707111fc9e3d09b39a6949c,,,
2026-05-16T15:29:26Z,dugite-bp,forge,874,7d098e2efac3a44e9631119a7ad3d841aee4fd7d190cf92768948f8f6a19c599,,,
2026-05-16T15:29:27Z,dugite-relay,recv,874,7d098e2efac3a44e9631119a7ad3d841aee4fd7d190cf92768948f8f6a19c599,,,
2026-05-16T15:29:27.271263Z,cardano-bp,recv,874,7d098e2efac3a44e9631119a7ad3d841aee4fd7d190cf92768948f8f6a19c599,,,
2026-05-16T15:29:30Z,dugite-bp,forge,878,d422b54c8523d2f7c3b406a1befbd4f2f69c2d8c0fe86ea42fa60ff0f91c05ea,,,
2026-05-16T15:29:31Z,dugite-relay,recv,878,d422b54c8523d2f7c3b406a1befbd4f2f69c2d8c0fe86ea42fa60ff0f91c05ea,,,
2026-05-16T15:29:31.272024Z,cardano-bp,recv,878,d422b54c8523d2f7c3b406a1befbd4f2f69c2d8c0fe86ea42fa60ff0f91c05ea,,,
2026-05-16T15:29:39.002114Z,cardano-bp,forge,887,5eb248509ee42850676806ff59b4ac91200f2af45e59a6bbb66d592b7f9871f0,,,
2026-05-16T15:29:39.002758Z,cardano-bp,recv,887,5eb248509ee42850676806ff59b4ac91200f2af45e59a6bbb66d592b7f9871f0,,,
2026-05-16T15:29:39.00296Z,cardano-bp,forge,887,5eb248509ee42850676806ff59b4ac91200f2af45e59a6bbb66d592b7f9871f0,,,
2026-05-16T15:29:39Z,dugite-relay,recv,887,5eb248509ee42850676806ff59b4ac91200f2af45e59a6bbb66d592b7f9871f0,,,
2026-05-16T15:29:40Z,dugite-bp,recv,887,5eb248509ee42850676806ff59b4ac91200f2af45e59a6bbb66d592b7f9871f0,,,
2026-05-16T15:29:42Z,dugite-bp,forge,890,f943b0498aae578921646b6d6994c740d2161ebdee8de29e58903ed2f7077a37,,,
2026-05-16T15:29:43Z,dugite-relay,recv,890,f943b0498aae578921646b6d6994c740d2161ebdee8de29e58903ed2f7077a37,,,
2026-05-16T15:29:43.268088Z,cardano-bp,recv,890,f943b0498aae578921646b6d6994c740d2161ebdee8de29e58903ed2f7077a37,,,
2026-05-16T15:29:51.003009Z,cardano-bp,forge,899,328a9fb497e4809fb06a2ca02b44c026d2cda12012c47b87849ecfabeaf59146,,,
2026-05-16T15:29:51.004236Z,cardano-bp,recv,899,328a9fb497e4809fb06a2ca02b44c026d2cda12012c47b87849ecfabeaf59146,,,
2026-05-16T15:29:51.004804Z,cardano-bp,forge,899,328a9fb497e4809fb06a2ca02b44c026d2cda12012c47b87849ecfabeaf59146,,,
2026-05-16T15:29:51Z,dugite-relay,recv,899,328a9fb497e4809fb06a2ca02b44c026d2cda12012c47b87849ecfabeaf59146,,,
2026-05-16T15:29:52Z,dugite-bp,recv,899,328a9fb497e4809fb06a2ca02b44c026d2cda12012c47b87849ecfabeaf59146,,,
2026-05-16T15:29:55.002789Z,cardano-bp,forge,903,d5b2775e50bef5dc15320811c79a7d75eafbfae96952e766248b44c9d736e3bb,,,
2026-05-16T15:29:55.004673Z,cardano-bp,recv,903,d5b2775e50bef5dc15320811c79a7d75eafbfae96952e766248b44c9d736e3bb,,,
2026-05-16T15:29:55.004872Z,cardano-bp,forge,903,d5b2775e50bef5dc15320811c79a7d75eafbfae96952e766248b44c9d736e3bb,,,
2026-05-16T15:29:55Z,dugite-relay,recv,903,d5b2775e50bef5dc15320811c79a7d75eafbfae96952e766248b44c9d736e3bb,,,
2026-05-16T15:29:56Z,dugite-bp,forge,904,e3e57564497fd1ecc501e124006bfff505f39d2f27d4b30b583d08081277856c,,,
2026-05-16T15:29:57Z,dugite-relay,recv,904,e3e57564497fd1ecc501e124006bfff505f39d2f27d4b30b583d08081277856c,,,
2026-05-16T15:30:00Z,dugite-bp,forge,908,45e4617ca0a03d6a06a4d0d8724a95e4596da749ede5721b38a707627d9fcdf5,,,
2026-05-16T15:30:01Z,dugite-relay,recv,908,45e4617ca0a03d6a06a4d0d8724a95e4596da749ede5721b38a707627d9fcdf5,,,
2026-05-16T15:30:01.268592Z,cardano-bp,recv,908,45e4617ca0a03d6a06a4d0d8724a95e4596da749ede5721b38a707627d9fcdf5,,,
2026-05-16T15:30:07Z,dugite-bp,forge,915,ab0c00686a0cf12e925917826767955cd7851567e4d899a291b7c3320b8530c1,,,
2026-05-16T15:30:07Z,dugite-relay,recv,915,ab0c00686a0cf12e925917826767955cd7851567e4d899a291b7c3320b8530c1,,,
2026-05-16T15:30:07.268952Z,cardano-bp,recv,915,ab0c00686a0cf12e925917826767955cd7851567e4d899a291b7c3320b8530c1,,,
2026-05-16T15:30:12Z,dugite-bp,forge,920,2fc0755f576b017a86a9cbb7905b4f4095fb3b051e6b817d341396b9be127e12,,,
2026-05-16T15:30:13Z,dugite-relay,recv,920,2fc0755f576b017a86a9cbb7905b4f4095fb3b051e6b817d341396b9be127e12,,,
2026-05-16T15:30:13.272743Z,cardano-bp,recv,920,2fc0755f576b017a86a9cbb7905b4f4095fb3b051e6b817d341396b9be127e12,,,
2026-05-16T15:30:29Z,dugite-bp,forge,937,49460c0e70a69a89a16c6730096056b82f3157c6cc5d74f6a4a53a131b0739f3,,,
2026-05-16T15:30:29Z,dugite-relay,recv,937,49460c0e70a69a89a16c6730096056b82f3157c6cc5d74f6a4a53a131b0739f3,,,
2026-05-16T15:30:29.268258Z,cardano-bp,recv,937,49460c0e70a69a89a16c6730096056b82f3157c6cc5d74f6a4a53a131b0739f3,,,
2026-05-16T15:30:32Z,dugite-bp,forge,940,8b4440944f5d08d28c16661312fc8cc8745d9d578ade8a2794b1c42501155ca4,,,
2026-05-16T15:30:33Z,dugite-relay,recv,940,8b4440944f5d08d28c16661312fc8cc8745d9d578ade8a2794b1c42501155ca4,,,
2026-05-16T15:30:33.27131Z,cardano-bp,recv,940,8b4440944f5d08d28c16661312fc8cc8745d9d578ade8a2794b1c42501155ca4,,,
2026-05-16T15:30:35Z,dugite-bp,forge,943,b618ed1589984892f9372e0e69b6d8d05840f58b24543376fbb097270ebc16e7,,,
2026-05-16T15:30:35Z,dugite-relay,recv,943,b618ed1589984892f9372e0e69b6d8d05840f58b24543376fbb097270ebc16e7,,,
2026-05-16T15:30:35.268157Z,cardano-bp,recv,943,b618ed1589984892f9372e0e69b6d8d05840f58b24543376fbb097270ebc16e7,,,
2026-05-16T15:30:38.002343Z,cardano-bp,forge,946,d17d49adf067329556131bc1e1b2b7fa7b76d79ba52fedbacb64bb9116c46bec,,,
2026-05-16T15:30:38.003204Z,cardano-bp,recv,946,d17d49adf067329556131bc1e1b2b7fa7b76d79ba52fedbacb64bb9116c46bec,,,
2026-05-16T15:30:38.003798Z,cardano-bp,forge,946,d17d49adf067329556131bc1e1b2b7fa7b76d79ba52fedbacb64bb9116c46bec,,,
2026-05-16T15:30:39.002124Z,cardano-bp,forge,947,cc29ce48df4a246b91870eb74ba144a11b0eba2a62408667005ce1093a2f5415,,,
2026-05-16T15:30:39.003616Z,cardano-bp,recv,947,cc29ce48df4a246b91870eb74ba144a11b0eba2a62408667005ce1093a2f5415,,,
2026-05-16T15:30:39.004258Z,cardano-bp,forge,947,cc29ce48df4a246b91870eb74ba144a11b0eba2a62408667005ce1093a2f5415,,,
2026-05-16T15:30:39Z,dugite-relay,recv,946,d17d49adf067329556131bc1e1b2b7fa7b76d79ba52fedbacb64bb9116c46bec,,,
2026-05-16T15:30:39Z,dugite-relay,recv,947,cc29ce48df4a246b91870eb74ba144a11b0eba2a62408667005ce1093a2f5415,,,
2026-05-16T15:30:40Z,dugite-bp,recv,946,d17d49adf067329556131bc1e1b2b7fa7b76d79ba52fedbacb64bb9116c46bec,,,
2026-05-16T15:30:40Z,dugite-bp,recv,947,cc29ce48df4a246b91870eb74ba144a11b0eba2a62408667005ce1093a2f5415,,,
2026-05-16T15:30:45Z,dugite-bp,forge,953,83c5ea6669fea48818e1ed5c2e642fe5ccd89c4d20fbcdf5f00052fe572cc265,,,
2026-05-16T15:30:45Z,dugite-relay,recv,953,83c5ea6669fea48818e1ed5c2e642fe5ccd89c4d20fbcdf5f00052fe572cc265,,,
2026-05-16T15:30:45.267842Z,cardano-bp,recv,953,83c5ea6669fea48818e1ed5c2e642fe5ccd89c4d20fbcdf5f00052fe572cc265,,,
2026-05-16T15:30:47.003541Z,cardano-bp,forge,955,ab99a1ffdab1baaac72e1f09a32781c91b3ece229fe3ba2a8430acadebfc6b4b,,,
2026-05-16T15:30:47.005687Z,cardano-bp,recv,955,ab99a1ffdab1baaac72e1f09a32781c91b3ece229fe3ba2a8430acadebfc6b4b,,,
2026-05-16T15:30:47.006189Z,cardano-bp,forge,955,ab99a1ffdab1baaac72e1f09a32781c91b3ece229fe3ba2a8430acadebfc6b4b,,,
2026-05-16T15:30:47Z,dugite-relay,recv,955,ab99a1ffdab1baaac72e1f09a32781c91b3ece229fe3ba2a8430acadebfc6b4b,,,
2026-05-16T15:30:48Z,dugite-bp,recv,955,ab99a1ffdab1baaac72e1f09a32781c91b3ece229fe3ba2a8430acadebfc6b4b,,,
2026-05-16T15:30:53Z,dugite-bp,forge,961,5ee82c93281f2bd0c77aeed6e4f2944ca00fe8542d39f698be3dbf5a10cb503a,,,
2026-05-16T15:30:53Z,dugite-relay,recv,961,5ee82c93281f2bd0c77aeed6e4f2944ca00fe8542d39f698be3dbf5a10cb503a,,,
2026-05-16T15:30:53.267686Z,cardano-bp,recv,961,5ee82c93281f2bd0c77aeed6e4f2944ca00fe8542d39f698be3dbf5a10cb503a,,,
2026-05-16T15:30:54.00301Z,cardano-bp,forge,962,614f837250fc0a72decf91e2f250b58071d9072d1d4f828967ec2ba9d81e0ef3,,,
2026-05-16T15:30:54.004726Z,cardano-bp,recv,962,614f837250fc0a72decf91e2f250b58071d9072d1d4f828967ec2ba9d81e0ef3,,,
2026-05-16T15:30:54.00503Z,cardano-bp,forge,962,614f837250fc0a72decf91e2f250b58071d9072d1d4f828967ec2ba9d81e0ef3,,,
2026-05-16T15:30:55Z,dugite-relay,recv,962,614f837250fc0a72decf91e2f250b58071d9072d1d4f828967ec2ba9d81e0ef3,,,
2026-05-16T15:30:56Z,dugite-bp,recv,962,614f837250fc0a72decf91e2f250b58071d9072d1d4f828967ec2ba9d81e0ef3,,,
2026-05-16T15:30:59.002895Z,cardano-bp,forge,967,c5d3c846531bb7aa729388bacb397956f813b0f24e5112097bd914c29bfd5cc4,,,
2026-05-16T15:30:59.003927Z,cardano-bp,recv,967,c5d3c846531bb7aa729388bacb397956f813b0f24e5112097bd914c29bfd5cc4,,,
2026-05-16T15:30:59.004306Z,cardano-bp,forge,967,c5d3c846531bb7aa729388bacb397956f813b0f24e5112097bd914c29bfd5cc4,,,
2026-05-16T15:30:59Z,dugite-relay,recv,967,c5d3c846531bb7aa729388bacb397956f813b0f24e5112097bd914c29bfd5cc4,,,
2026-05-16T15:31:00Z,dugite-bp,recv,967,c5d3c846531bb7aa729388bacb397956f813b0f24e5112097bd914c29bfd5cc4,,,
2026-05-16T15:31:02Z,dugite-bp,forge,970,2a213a1263743582ecd908cc76332ff393bd0ae7180be8d215e9f67ffbca4cd8,,,
2026-05-16T15:31:03Z,dugite-relay,recv,970,2a213a1263743582ecd908cc76332ff393bd0ae7180be8d215e9f67ffbca4cd8,,,
2026-05-16T15:31:03.268601Z,cardano-bp,recv,970,2a213a1263743582ecd908cc76332ff393bd0ae7180be8d215e9f67ffbca4cd8,,,
2026-05-16T15:31:11.003706Z,cardano-bp,forge,979,74bd8173a5a3c4871820ad0a10747d998b681965b993fb33855f74ae81201abf,,,
2026-05-16T15:31:11Z,dugite-bp,forge,979,93bde763f41a47fa6783a332f5549be84fce7d917a7ffe0626b91a41a0164415,,,
2026-05-16T15:31:11.005583Z,cardano-bp,recv,979,74bd8173a5a3c4871820ad0a10747d998b681965b993fb33855f74ae81201abf,,,
2026-05-16T15:31:11.006363Z,cardano-bp,forge,979,74bd8173a5a3c4871820ad0a10747d998b681965b993fb33855f74ae81201abf,,,
2026-05-16T15:31:11Z,dugite-relay,recv,979,74bd8173a5a3c4871820ad0a10747d998b681965b993fb33855f74ae81201abf,,,
2026-05-16T15:31:13.002377Z,cardano-bp,forge,981,c87e7f61bc6ef8b9f2b2a8cd1363fee7bd44167ebdce2036e8d2ed7803768db6,,,
2026-05-16T15:31:13.003186Z,cardano-bp,recv,981,c87e7f61bc6ef8b9f2b2a8cd1363fee7bd44167ebdce2036e8d2ed7803768db6,,,
2026-05-16T15:31:13.003666Z,cardano-bp,forge,981,c87e7f61bc6ef8b9f2b2a8cd1363fee7bd44167ebdce2036e8d2ed7803768db6,,,
2026-05-16T15:31:13Z,dugite-relay,recv,981,c87e7f61bc6ef8b9f2b2a8cd1363fee7bd44167ebdce2036e8d2ed7803768db6,,,
2026-05-16T15:31:14Z,dugite-bp,recv,979,74bd8173a5a3c4871820ad0a10747d998b681965b993fb33855f74ae81201abf,,,
2026-05-16T15:31:14Z,dugite-bp,recv,981,c87e7f61bc6ef8b9f2b2a8cd1363fee7bd44167ebdce2036e8d2ed7803768db6,,,
2026-05-16T15:31:21.003051Z,cardano-bp,forge,989,cf7241ec2b23eb4d6c358d67323551d5b678e31814d78e6acaabe2f809dec336,,,
2026-05-16T15:31:21.004522Z,cardano-bp,recv,989,cf7241ec2b23eb4d6c358d67323551d5b678e31814d78e6acaabe2f809dec336,,,
2026-05-16T15:31:21.005168Z,cardano-bp,forge,989,cf7241ec2b23eb4d6c358d67323551d5b678e31814d78e6acaabe2f809dec336,,,
2026-05-16T15:31:21Z,dugite-relay,recv,989,cf7241ec2b23eb4d6c358d67323551d5b678e31814d78e6acaabe2f809dec336,,,
2026-05-16T15:31:22Z,dugite-bp,recv,989,cf7241ec2b23eb4d6c358d67323551d5b678e31814d78e6acaabe2f809dec336,,,
2026-05-16T15:31:26Z,dugite-bp,forge,994,be2a9101d161f85ed28abc86aa25053c953592220b332d91aec6c16635cd6995,,,
2026-05-16T15:31:27Z,dugite-relay,recv,994,be2a9101d161f85ed28abc86aa25053c953592220b332d91aec6c16635cd6995,,,
2026-05-16T15:31:27.269589Z,cardano-bp,recv,994,be2a9101d161f85ed28abc86aa25053c953592220b332d91aec6c16635cd6995,,,
2026-05-16T15:31:39.003654Z,cardano-bp,forge,1007,cd006ce027f1cb84442987d281ef924f6f46a4ce6a785929f3819c4757fb4a02,,,
2026-05-16T15:31:39.005474Z,cardano-bp,recv,1007,cd006ce027f1cb84442987d281ef924f6f46a4ce6a785929f3819c4757fb4a02,,,
2026-05-16T15:31:39.006181Z,cardano-bp,forge,1007,cd006ce027f1cb84442987d281ef924f6f46a4ce6a785929f3819c4757fb4a02,,,
2026-05-16T15:31:39Z,dugite-relay,recv,1007,cd006ce027f1cb84442987d281ef924f6f46a4ce6a785929f3819c4757fb4a02,,,
2026-05-16T15:31:40Z,dugite-bp,recv,1007,cd006ce027f1cb84442987d281ef924f6f46a4ce6a785929f3819c4757fb4a02,,,
2026-05-16T15:31:43Z,dugite-bp,forge,1011,2dbc6ceb0bda3c2ca97fd27eb9f731b7baeea984f77384610db02d87c8d748fa,,,
2026-05-16T15:31:43Z,dugite-relay,recv,1011,2dbc6ceb0bda3c2ca97fd27eb9f731b7baeea984f77384610db02d87c8d748fa,,,
2026-05-16T15:31:43.270132Z,cardano-bp,recv,1011,2dbc6ceb0bda3c2ca97fd27eb9f731b7baeea984f77384610db02d87c8d748fa,,,
2026-05-16T15:31:44.002441Z,cardano-bp,forge,1012,c5d7d93b52f556f6af1ab19b22a66789fb36ac1c853fdeb518efa337d815c50b,,,
2026-05-16T15:31:44.003794Z,cardano-bp,recv,1012,c5d7d93b52f556f6af1ab19b22a66789fb36ac1c853fdeb518efa337d815c50b,,,
2026-05-16T15:31:44.005565Z,cardano-bp,forge,1012,c5d7d93b52f556f6af1ab19b22a66789fb36ac1c853fdeb518efa337d815c50b,,,
2026-05-16T15:31:45Z,dugite-relay,recv,1012,c5d7d93b52f556f6af1ab19b22a66789fb36ac1c853fdeb518efa337d815c50b,,,
2026-05-16T15:31:46Z,dugite-bp,recv,1012,c5d7d93b52f556f6af1ab19b22a66789fb36ac1c853fdeb518efa337d815c50b,,,
2026-05-16T15:31:55Z,dugite-bp,forge,1023,c6a31711edbc214689f66a69dbdcf3f44e225341f27f91b9a384b34e9bc2d814,,,
2026-05-16T15:31:55Z,dugite-relay,recv,1023,c6a31711edbc214689f66a69dbdcf3f44e225341f27f91b9a384b34e9bc2d814,,,
2026-05-16T15:31:55.270736Z,cardano-bp,recv,1023,c6a31711edbc214689f66a69dbdcf3f44e225341f27f91b9a384b34e9bc2d814,,,
2026-05-16T15:31:59Z,dugite-bp,forge,1027,be232b689f395f453c3a2a5f32c42968f40bab1d3c922fe7b094352044bfcab4,,,
2026-05-16T15:31:59Z,dugite-relay,recv,1027,be232b689f395f453c3a2a5f32c42968f40bab1d3c922fe7b094352044bfcab4,,,
2026-05-16T15:31:59.268783Z,cardano-bp,recv,1027,be232b689f395f453c3a2a5f32c42968f40bab1d3c922fe7b094352044bfcab4,,,
2026-05-16T15:32:07Z,dugite-bp,forge,1035,b91355ff66bf19a7e921c917c6d438e4a93f9b0584ba05b73807b5039894a08c,,,
2026-05-16T15:32:07Z,dugite-relay,recv,1035,b91355ff66bf19a7e921c917c6d438e4a93f9b0584ba05b73807b5039894a08c,,,
2026-05-16T15:32:07.268256Z,cardano-bp,recv,1035,b91355ff66bf19a7e921c917c6d438e4a93f9b0584ba05b73807b5039894a08c,,,
2026-05-16T15:32:12.004306Z,cardano-bp,forge,1040,f28c10d71634f85632c0a8903880f8ede4770ab60e7794ec51902539814628b2,,,
2026-05-16T15:32:12.006319Z,cardano-bp,recv,1040,f28c10d71634f85632c0a8903880f8ede4770ab60e7794ec51902539814628b2,,,
2026-05-16T15:32:12.006789Z,cardano-bp,forge,1040,f28c10d71634f85632c0a8903880f8ede4770ab60e7794ec51902539814628b2,,,
